web-scraper-order,web-scraper-start-url,price,rooms,bathrooms,sizem2,zone
"1606144973-2506","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=178","950€","3 Hab","1 Baño","57m2","Calle d´en Serra, Ciutat Vella, Gòtic, Barcelona"
"1606144588-366","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=321","1.150€","4 Hab","2 Baños","106m2","Travessera de dalt, Gràcia, Salut, Barcelona"
"1606144525-41","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=343","3.100€","4 Hab","2 Baños","105m2","Eixample, Dreta Eixample, Barcelona"
"1606144728-1143","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=269","900€","2 Hab","1 Baño","52m2","Eixample, Antiga Esquerra Eixample, Barcelona"
"1606145167-3600","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=106","1.600€","2 Hab","2 Baños","80m2","Gràcia, Camp d'en Grassot i Gràcia Nova, Barcelona"
"1606145421-5000","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=12","895€","1 Hab","1 Baño","50m2","Sarrià / Sant Gervasi, Sant Gervasi-Galvany, Barcelona"
"1606144658-760","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=295","950€","2 Hab","1 Baño","43m2","Ciutat Vella, Gòtic, Barcelona"
"1606145113-3298","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=126","1.300€","1 Hab","1 Baño","40m2","Ciutat Vella, La Barceloneta, Barceloneta, Barcelona"
"1606144879-1989","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=213","720€","1 Hab","1 Baño","45m2","Sant Vicenç, Ciutat Vella, Raval, Barcelona"
"1606145065-3025","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=144","950€","2 Hab","1 Baño","70m2","Calle gran via corts catalanes, Eixample, Sant Antoni, Barcelona"
"1606145208-3824","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=91","1.200€","1 Hab","1 Baño","75m2","Carrer del Torrent de les Flors 138, Gràcia, Camp d'en Grassot i Gràcia Nova, Barcelona"
"1606145443-5123","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=4","900€","2 Hab","1 Baño","70m2","Sant Andreu, Congrés i els Indians, Barcelona"
"1606144928-2259","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=195","4.500€","4 Hab","2 Baños","140m2","Sant Martí, Diagonal Mar i Front Marítim del Poblenou, Barcelona"
"1606144901-2115","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=205","900€","3 Hab","1 Baño","82m2","Calle Cardenal Reig, Les Corts, La Maternitat i Sant Ramón, Barcelona"
"1606144997-2645","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=169","850€","2 Hab","1 Baño","70m2","Eixample, Nova Esquerra Eixample, Barcelona"
"1606144610-488","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=313","1.000€","3 Hab","1 Baño","64m2","Sants / Monjuïc, Sants, Barcelona"
"1606144909-2148","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=202","875€","2 Hab","1 Baño","65m2","Sants / Monjuïc, El Poble-sec, Barcelona"
"1606145195-3739","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=96","2.800€","4 Hab","3 Baños","129m2","Ciutat Vella, Raval, Barcelona"
"1606144839-1764","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=228","1.500€","2 Hab","1 Baño","65m2","Joan d'Austria, Sant Martí, Vila Olímpica del Poblenou, Barcelona"
"1606145275-4187","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=66","975€","3 Hab","1 Baño","85m2","Sants / Monjuïc, La Bordeta, Barcelona"
"1606145302-4347","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=56","690€","1 Hab","1 Baño","35m2","Ciutat Vella, Barceloneta, Barcelona"
"1606144733-1184","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=267","1.090€","3 Hab","1 Baño","70m2","Sarrià / Sant Gervasi, Les Tres Torres, Barcelona"
"1606144839-1767","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=228","5.000€","4 Hab","3 Baños","351m2","Calle Pau Claris, Eixample, Dreta Eixample, Barcelona"
"1606145027-2818","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=158","875€","3 Hab","2 Baños","85m2","Calle Acacies, Sant Andreu, Congrés i els Indians, Barcelona"
"1606144704-1014","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=278","1.700€","3 Hab","2 Baños","115m2","Eixample, Dreta Eixample, Barcelona"
"1606145386-4814","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=25","3.500€","3 Hab","2 Baños","160m2","Sant Martí, Vila Olímpica del Poblenou, Barcelona"
"1606145065-3020","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=144","1.008€","2 Hab","1 Baño","49m2","Carrer del Comte Borrell 157, Eixample, Nova Esquerra Eixample, Barcelona"
"1606145067-3042","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=143","980€","4 Hab","2 Baños","99m2","Cl rogent, Sant Martí, El Camp de l'Arpa del Clot, Barcelona"
"1606144744-1232","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=263","995€","2 Hab","1 Baño","64m2","Sarrià / Sant Gervasi, Sant Gervasi-Galvany, Barcelona"
"1606145350-4620","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=38","1.200€","3 Hab","2 Baños","143m2","Eixample, Antiga Esquerra Eixample, Barcelona"
"1606144693-947","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=282","800€","1 Hab","1 Baño","75m2","Calle Portaferrisa 18, Ciutat Vella, Gòtic, Barcelona"
"1606144624-567","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=308","1.600€","2 Hab","1 Baño","60m2","Carrer de Pelai 5, Eixample, Dreta Eixample, Barcelona"
"1606145350-4609","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=38","1.352€","2 Hab","1 Baño","86m2","Eixample, Dreta Eixample, Barcelona"
"1606145445-5133","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=3","1.050€","3 Hab","1 Baño","75m2","Sant Martí, El Camp de l'Arpa del Clot, Barcelona"
"1606144528-48","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=342","950€","3 Hab","1 Baño","76m2","Sant Martí, Sant Martí de Provençals, Barcelona"
"1606144677-862","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=288","1.850€","3 Hab","3 Baños","158m2","Sarrià / Sant Gervasi, Sant Gervasi-Galvany, Barcelona"
"1606144695-961","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=281","850€","4 Hab","1 Baño","82m2","Carrer de la Murtra, Horta-Guinardó, Carmel, Barcelona"
"1606144653-726","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=297","1.450€","3 Hab","2 Baños","95m2","Aribau, Eixample, Antiga Esquerra Eixample, Barcelona"
"1606145022-2780","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=160","890€","3 Hab","1 Baño","73m2","C/ Blai, Sants / Monjuïc, El Poble-sec, Barcelona"
"1606145361-4673","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=34","990€","2 Hab","1 Baño","85m2","Carrer d'Aragó, Eixample, Fort Pienc, Barcelona"
"1606145291-4278","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=60","590€","1 Hab","1 Baño","35m2","Calle Cera 30, Ciutat Vella, Raval, Barcelona"
"1606144525-39","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=343","3.100€","4 Hab","2 Baños","105m2","Eixample, Dreta Eixample, Barcelona"
"1606144954-2409","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=185","2.500€","3 Hab","2 Baños","146m2","Pseig taulat, Sant Martí, Diagonal Mar i Front Marítim del Poblenou, Barcelona"
"1606144866-1910","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=218","1.600€","3 Hab","1 Baño","85m2","Calle Gran de Gracia, Gràcia, Vila de Gràcia, Barcelona"
"1606144833-1729","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=230","3.200€","4 Hab","3 Baños","190m2","Sarrià / Sant Gervasi, Sant Gervasi-Galvany, Barcelona"
"1606145391-4833","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=23","2.500€","3 Hab","2 Baños","100m2","Eixample, Dreta Eixample, Barcelona"
"1606145173-3623","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=104","3.000€","5 Hab","3 Baños","233m2","Les Corts, Barcelona"
"1606144882-2005","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=212","950€","2 Hab","2 Baños","45m2","Gràcia, Vila de Gràcia, Barcelona"
"1606144586-355","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=322","1.050€","3 Hab","1 Baño","90m2","Calle sant pauli de nola, Sants / Monjuïc, Font de la Guatlla, Barcelona"
"1606144760-1322","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=257","1.038€","3 Hab","1 Baño","85m2","Eixample, Antiga Esquerra Eixample, Barcelona"
"1606145097-3210","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=132","1.300€","1 Hab","1 Baño","50m2","Calle bori i fontesta, Sarrià / Sant Gervasi, Sant Gervasi-Galvany, Barcelona"
"1606144591-382","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=320","850€","1 Hab","1 Baño","40m2","Calle pàdua, Sarrià / Sant Gervasi, El Putxet i el Farró, Barcelona"
"1606145238-3976","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=80","1.200€","4 Hab","1 Baño","96m2","Eixample, Sagrada Família, Barcelona"
"1606144860-1880","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=220","1.800€","3 Hab","2 Baños","170m2","Eixample, Dreta Eixample, Barcelona"
"1606145003-2677","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=167","1.000€","2 Hab","1 Baño","66m2","Sant Martí, Poblenou, Barcelona"
"1606145102-3234","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=130","2.000€","2 Hab","1 Baño","60m2","Sants / Monjuïc, Sants Monjuïc, Barcelona"
"1606145307-4375","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=54","850€","1 Hab","1 Baño","60m2","Comtal, Ciutat Vella, Gòtic, Barcelona"
"1606144866-1917","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=218","1.800€","1 Hab","1 Baño","60m2","Plaza Antonio Lopez, Ciutat Vella, Gòtic, Barcelona"
"1606144995-2636","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=170","1.200€","3 Hab","2 Baños","106m2","C/ del Comte d'Urgell, Eixample, Antiga Esquerra Eixample, Barcelona"
"1606144812-1606","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=238","1.150€","2 Hab","1 Baño","70m2","Ciutat Vella, barcelona - Barcelona, Sant Pere - Santa Caterina i la Ribera, Barcelona"
"1606144839-1761","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=228","1.100€","1 Hab","1 Baño","55m2","Paseo del born, Ciutat Vella, Sant Pere - Santa Caterina i la Ribera, Barcelona"
