price,rooms,bathrooms,sizem2,eixample,ciutat_vella,gracia,horta_guinardo,les_corts,nou_barris,sant_andreu,sant_marti,sants_montjuic
1200,4,2,85,0,0,0,0,0,0,0,0,0
1200,2,2,73,1,0,0,0,0,0,0,0,0
950,3,1,85,1,0,0,0,0,0,0,0,0
1900,3,2,88,1,0,0,0,0,0,0,0,0
1400,4,2,110,1,0,0,0,0,0,0,0,0
750,1,1,40,0,1,0,0,0,0,0,0,0
798,1,1,46,0,1,0,0,0,0,0,0,0
1650,2,2,92,0,0,0,0,0,0,0,1,0
750,3,1,60,0,0,0,1,0,0,0,0,0
1050,1,1,60,0,0,0,0,0,0,0,0,0
1050,3,1,90,1,0,0,0,0,0,0,0,0
1039,3,2,94,0,1,0,0,0,0,0,0,0
1130,3,1,88,0,0,0,0,0,0,0,0,0
1175,1,1,93,0,1,0,0,0,0,0,0,0
1000,3,1,56,0,1,0,0,0,0,0,0,0
1800,4,1,130,0,0,1,0,0,0,0,0,0
1200,2,1,80,1,0,0,0,0,0,0,0,0
1133,3,1,87,0,0,0,0,1,0,0,0,0
2200,4,1,110,1,0,0,0,0,0,0,0,0
950,2,1,55,0,1,0,0,0,0,0,0,0
1390,2,1,68,0,1,0,0,0,0,0,0,0
750,2,1,41,0,1,0,0,0,0,0,0,0
3100,4,2,105,1,0,0,0,0,0,0,0,0
1190,3,2,90,0,1,0,0,0,0,0,0,0
890,2,2,73,0,0,0,0,0,0,0,1,0
1050,2,1,69,0,0,0,0,0,0,0,1,0
1850,2,2,80,1,0,0,0,0,0,0,0,0
1190,2,1,72,0,0,0,0,0,0,0,1,0
1800,3,2,130,0,0,0,0,0,0,0,0,0
800,1,1,35,0,1,0,0,0,0,0,0,0
1670,3,2,92,0,0,0,0,0,0,0,1,0
1190,2,1,64,0,1,0,0,0,0,0,0,0
1650,3,2,105,0,0,0,0,0,0,0,0,0
1300,2,1,60,1,0,0,0,0,0,0,0,0
2700,4,4,262,0,0,0,1,0,0,0,0,0
1950,4,2,120,0,0,0,0,0,0,0,0,0
950,1,1,60,0,0,0,0,0,0,0,0,0
800,3,1,51,1,0,0,0,0,0,0,0,0
1929,2,2,80,1,0,0,0,0,0,0,0,0
1270,1,2,90,0,1,0,0,0,0,0,0,0
2050,3,3,115,0,0,0,0,0,0,0,1,0
3000,4,3,140,1,0,0,0,0,0,0,0,0
950,3,1,70,1,0,0,0,0,0,0,0,0
1450,3,2,80,1,0,0,0,0,0,0,0,0
2400,3,2,165,0,0,0,0,1,0,0,0,0
1200,3,2,90,0,1,0,0,0,0,0,0,0
999,3,1,70,0,0,1,0,0,0,0,0,0
1140,4,1,75,1,0,0,0,0,0,0,0,0
1800,3,2,80,0,1,0,0,0,0,0,0,0
2500,2,2,102,0,0,1,0,0,0,0,0,0
800,2,1,40,0,1,0,0,0,0,0,0,0
1100,2,1,80,0,0,0,0,0,0,0,0,1
800,2,1,65,0,0,0,0,0,0,0,0,1
750,1,1,47,0,0,0,0,0,0,0,0,1
800,3,1,63,0,0,0,0,0,0,1,0,0
2000,2,2,115,0,0,1,0,0,0,0,0,0
1200,3,1,85,1,0,0,0,0,0,0,0,0
3550,5,4,207,0,0,0,0,0,0,0,0,0
1200,2,1,60,1,0,0,0,0,0,0,0,0
900,3,1,80,0,0,1,0,0,0,0,0,0
1050,2,1,65,1,0,0,0,0,0,0,0,0
1650,3,2,80,0,0,0,0,0,0,0,0,0
1565,1,1,61,1,0,0,0,0,0,0,0,0
1600,2,2,103,0,1,0,0,0,0,0,0,0
850,2,1,54,0,0,1,0,0,0,0,0,0
1300,2,2,85,0,1,0,0,0,0,0,0,0
1300,2,1,74,1,0,0,0,0,0,0,0,0
990,3,1,81,0,1,0,0,0,0,0,0,0
1700,3,2,112,0,1,0,0,0,0,0,0,0
1250,1,1,70,0,0,0,0,0,0,0,1,0
1250,2,1,66,0,0,0,0,1,0,0,0,0
850,1,1,51,1,0,0,0,0,0,0,0,0
2050,6,2,174,1,0,0,0,0,0,0,0,0
2000,3,2,148,0,0,0,0,0,0,0,0,0
800,2,1,70,0,0,0,1,0,0,0,0,0
1600,3,2,120,0,0,0,0,0,0,0,1,0
6121,5,4,217,0,0,0,0,0,0,0,0,0
1565,1,1,61,1,0,0,0,0,0,0,0,0
3100,4,4,235,0,0,0,0,1,0,0,0,0
990,3,2,80,0,0,0,0,0,0,0,0,1
968,2,2,65,0,0,1,0,0,0,0,0,0
990,2,1,66,0,0,1,0,0,0,0,0,0
1100,1,1,50,1,0,0,0,0,0,0,0,0
600,1,1,41,1,0,0,0,0,0,0,0,0
800,2,1,45,1,0,0,0,0,0,0,0,0
1100,2,1,60,1,0,0,0,0,0,0,0,0
900,2,1,65,0,1,0,0,0,0,0,0,0
3500,3,2,150,0,0,0,0,0,0,0,0,0
980,2,1,86,0,1,0,0,0,0,0,0,0
2200,2,2,85,0,1,0,0,0,0,0,0,0
1300,3,1,104,0,1,0,0,0,0,0,0,0
1090,2,1,78,0,1,0,0,0,0,0,0,0
3275,5,3,260,0,0,0,0,0,0,0,0,0
1060,1,1,50,0,0,0,0,0,0,0,0,0
1150,2,1,75,0,0,0,0,0,0,0,0,0
1060,4,1,70,1,0,0,0,0,0,0,0,0
850,1,1,55,1,0,0,0,0,0,0,0,0
680,1,1,35,1,0,0,0,0,0,0,0,0
958,3,2,93,0,1,0,0,0,0,0,0,0
990,3,1,77,0,0,0,0,0,0,0,1,0
1420,4,2,142,1,0,0,0,0,0,0,0,0
2200,3,3,184,1,0,0,0,0,0,0,0,0
1350,2,2,89,0,0,0,0,0,0,0,0,0
1000,4,2,88,1,0,0,0,0,0,0,0,0
950,1,1,50,0,0,0,0,0,0,0,0,0
1350,1,1,35,0,1,0,0,0,0,0,0,0
1400,2,1,69,0,0,0,0,0,0,0,0,0
1950,2,2,75,1,0,0,0,0,0,0,0,0
1950,3,2,120,1,0,0,0,0,0,0,0,0
1350,3,1,120,1,0,0,0,0,0,0,0,0
745,1,1,31,0,1,0,0,0,0,0,0,0
800,3,1,79,0,0,0,0,0,0,0,1,0
750,1,2,42,0,0,0,0,0,0,0,0,1
800,2,1,69,0,0,0,0,0,0,1,0,0
5000,1,1,60,0,0,0,0,1,0,0,0,0
1850,2,2,90,0,0,0,0,0,0,0,0,0
6807,6,4,287,0,0,0,0,0,0,0,0,0
2100,3,3,148,0,1,0,0,0,0,0,0,0
800,1,1,55,0,1,0,0,0,0,0,0,0
990,3,1,96,0,0,0,1,0,0,0,0,0
1000,2,1,60,0,0,0,0,0,0,0,0,0
1295,3,1,90,0,0,0,0,0,0,0,0,1
950,2,1,70,0,0,0,0,0,0,0,0,1
990,3,2,90,0,1,0,0,0,0,0,0,0
1319,2,2,92,0,1,0,0,0,0,0,0,0
3100,4,2,105,1,0,0,0,0,0,0,0,0
1750,3,2,122,1,0,0,0,0,0,0,0,0
1200,2,1,50,0,0,0,0,0,0,0,0,1
3000,2,2,80,0,1,0,0,0,0,0,0,0
1400,2,1,60,0,0,1,0,0,0,0,0,0
1630,4,3,166,1,0,0,0,0,0,0,0,0
950,2,1,50,0,0,0,0,0,0,0,1,0
850,3,1,70,0,0,1,0,0,0,0,0,0
3800,4,3,253,0,0,0,0,0,0,0,0,0
1700,3,3,117,0,0,0,0,1,0,0,0,0
1300,2,2,87,1,0,0,0,0,0,0,0,0
800,1,1,70,0,1,0,0,0,0,0,0,0
800,3,1,65,0,0,1,0,0,0,0,0,0
1100,3,1,89,0,0,0,0,1,0,0,0,0
1100,3,1,75,0,1,0,0,0,0,0,0,0
750,2,1,60,0,1,0,0,0,0,0,0,0
1600,3,1,125,0,0,0,0,0,0,0,1,0
4990,5,4,320,0,0,0,0,0,0,0,0,0
1350,4,2,85,0,0,1,0,0,0,0,0,0
690,2,1,49,0,0,0,0,0,0,0,0,1
2200,3,3,100,1,0,0,0,0,0,0,0,0
1500,3,2,95,0,1,0,0,0,0,0,0,0
2200,6,2,155,0,0,0,0,0,0,0,1,0
1700,3,2,91,0,0,0,0,0,0,0,1,0
1600,3,1,75,1,0,0,0,0,0,0,0,0
890,2,1,60,0,1,0,0,0,0,0,0,0
750,2,1,64,0,1,0,0,0,0,0,0,0
1350,2,1,68,0,0,0,0,0,0,0,0,0
3000,3,2,176,0,0,0,0,0,0,0,0,0
1200,2,2,60,1,0,0,0,0,0,0,0,0
890,3,1,95,0,0,0,0,0,0,0,0,1
1400,4,1,80,0,1,0,0,0,0,0,0,0
900,2,1,75,1,0,0,0,0,0,0,0,0
1500,2,2,150,0,0,0,0,0,0,0,0,0
12000,5,4,300,0,0,0,0,0,0,0,0,0
15000,4,3,450,0,0,0,0,0,0,0,0,0
1850,3,2,129,1,0,0,0,0,0,0,0,0
5000,4,2,220,0,0,1,0,0,0,0,0,0
1300,2,2,80,0,1,0,0,0,0,0,0,0
1400,4,2,100,0,0,0,0,1,0,0,0,0
1200,2,2,70,0,0,0,0,0,0,0,0,0
1100,2,1,62,0,0,1,0,0,0,0,0,0
550,1,1,25,1,0,0,0,0,0,0,0,0
750,1,1,35,0,1,0,0,0,0,0,0,0
1600,2,2,95,1,0,0,0,0,0,0,0,0
899,2,1,51,0,0,0,0,0,0,0,0,0
3950,4,4,280,0,0,0,0,0,0,0,0,0
990,1,1,55,1,0,0,0,0,0,0,0,0
890,2,1,60,0,1,0,0,0,0,0,0,0
1350,3,2,100,1,0,0,0,0,0,0,0,0
980,2,2,65,0,1,0,0,0,0,0,0,0
1750,2,1,70,1,0,0,0,0,0,0,0,0
1796,3,2,135,1,0,0,0,0,0,0,0,0
6500,2,3,135,0,0,0,0,0,0,0,1,0
750,1,1,50,0,0,0,0,0,0,0,0,0
1000,2,1,35,0,1,0,0,0,0,0,0,0
1700,2,1,65,0,0,0,0,1,0,0,0,0
925,3,1,69,0,0,0,0,1,0,0,0,0
950,1,1,48,0,1,0,0,0,0,0,0,0
864,1,1,42,0,1,0,0,0,0,0,0,0
15000,4,3,450,0,0,0,0,0,0,0,0,0
750,1,1,38,0,0,0,0,0,0,0,0,1
1300,3,1,79,1,0,0,0,0,0,0,0,0
650,2,1,50,0,0,0,0,0,0,0,0,1
1150,4,1,77,0,0,1,0,0,0,0,0,0
3100,4,2,105,1,0,0,0,0,0,0,0,0
740,2,1,72,0,0,0,0,0,0,0,0,1
1200,1,1,70,0,1,0,0,0,0,0,0,0
850,3,1,65,1,0,0,0,0,0,0,0,0
1300,1,1,64,0,0,0,0,0,0,0,1,0
1253,1,1,87,1,0,0,0,0,0,0,0,0
1190,1,1,65,0,0,0,0,1,0,0,0,0
1500,3,2,90,0,1,0,0,0,0,0,0,0
700,2,1,50,0,0,0,0,0,0,0,1,0
750,1,1,40,0,1,0,0,0,0,0,0,0
900,3,2,94,0,0,1,0,0,0,0,0,0
1000,4,2,80,1,0,0,0,0,0,0,0,0
1750,3,2,107,0,1,0,0,0,0,0,0,0
1500,2,2,95,1,0,0,0,0,0,0,0,0
1900,3,2,91,1,0,0,0,0,0,0,0,0
1200,2,1,87,0,1,0,0,0,0,0,0,0
1050,3,1,83,0,0,0,0,0,0,0,0,1
625,1,1,30,0,0,0,0,1,0,0,0,0
2300,2,2,167,0,0,0,0,0,0,0,1,0
900,2,1,83,0,0,0,0,0,1,0,0,0
817,3,2,68,0,0,0,1,0,0,0,0,0
725,1,1,46,0,1,0,0,0,0,0,0,0
1600,2,2,110,0,0,0,0,0,0,0,0,0
750,1,1,50,0,0,0,0,1,0,0,0,0
990,3,1,90,0,0,0,0,0,0,0,0,1
1200,3,1,88,0,0,0,0,0,0,0,1,0
2350,2,2,100,1,0,0,0,0,0,0,0,0
3100,4,2,105,1,0,0,0,0,0,0,0,0
950,1,1,52,0,0,0,0,0,0,0,0,0
1102,3,1,118,0,0,0,1,0,0,0,0,0
1500,1,1,104,0,1,0,0,0,0,0,0,0
1000,3,1,75,1,0,0,0,0,0,0,0,0
1490,2,1,56,0,1,0,0,0,0,0,0,0
2400,2,3,92,1,0,0,0,0,0,0,0,0
1650,4,2,140,0,0,0,0,1,0,0,0,0
1150,3,1,67,1,0,0,0,0,0,0,0,0
880,2,1,70,0,1,0,0,0,0,0,0,0
900,1,1,50,0,0,0,0,0,0,0,0,1
1200,2,1,70,1,0,0,0,0,0,0,0,0
1000,3,1,74,1,0,0,0,0,0,0,0,0
2500,3,2,120,1,0,0,0,0,0,0,0,0
900,1,1,65,0,0,0,0,1,0,0,0,0
700,1,1,45,0,0,0,0,0,0,0,0,0
2300,4,2,136,1,0,0,0,0,0,0,0,0
615,1,2,60,0,1,0,0,0,0,0,0,0
6200,2,2,230,1,0,0,0,0,0,0,0,0
990,1,1,59,0,1,0,0,0,0,0,0,0
950,2,1,77,0,0,0,0,0,0,0,0,0
1030,3,1,80,0,0,0,1,0,0,0,0,0
6326,6,4,289,0,0,0,0,0,0,0,0,0
2500,5,3,163,0,0,0,0,1,0,0,0,0
1500,2,2,144,0,0,0,0,0,0,0,0,0
800,1,1,55,0,1,0,0,0,0,0,0,0
1250,3,1,70,0,0,1,0,0,0,0,0,0
1000,4,1,67,0,0,0,0,0,0,0,1,0
1339,3,1,75,0,0,0,0,0,0,0,0,0
875,3,1,75,0,0,0,0,0,0,0,0,1
1500,2,2,105,0,0,1,0,0,0,0,0,0
850,2,1,54,0,0,0,0,0,0,0,0,1
650,1,1,35,0,1,0,0,0,0,0,0,0
900,1,1,60,0,0,0,0,1,0,0,0,0
1150,1,1,46,0,1,0,0,0,0,0,0,0
1090,1,1,72,0,0,1,0,0,0,0,0,0
4950,4,4,201,0,0,0,0,1,0,0,0,0
790,2,1,60,0,1,0,0,0,0,0,0,0
1200,4,2,95,1,0,0,0,0,0,0,0,0
900,1,1,45,0,0,1,0,0,0,0,0,0
1200,4,2,110,0,0,0,0,1,0,0,0,0
1700,3,2,115,1,0,0,0,0,0,0,0,0
810,2,2,68,1,0,0,0,0,0,0,0,0
550,2,1,55,0,0,0,0,0,0,0,1,0
900,3,1,79,0,0,1,0,0,0,0,0,0
1200,3,2,95,0,0,1,0,0,0,0,0,0
1200,2,1,72,1,0,0,0,0,0,0,0,0
1200,2,1,65,1,0,0,0,0,0,0,0,0
1800,3,2,120,0,1,0,0,0,0,0,0,0
1165,3,2,76,0,0,0,0,1,0,0,0,0
1200,4,2,85,1,0,0,0,0,0,0,0,0
1350,1,1,31,0,1,0,0,0,0,0,0,0
890,4,2,91,0,0,0,0,1,0,0,0,0
2400,2,2,69,0,1,0,0,0,0,0,0,0
1175,2,1,95,0,1,0,0,0,0,0,0,0
900,2,1,43,1,0,0,0,0,0,0,0,0
2450,4,2,155,0,0,0,0,0,0,0,0,0
1300,3,1,95,0,0,0,0,0,0,0,0,1
975,3,1,100,0,0,0,0,0,0,0,0,1
875,1,1,65,1,0,0,0,0,0,0,0,0
1430,2,1,90,0,1,0,0,0,0,0,0,0
2400,2,2,95,0,0,1,0,0,0,0,0,0
2700,3,2,150,0,0,0,0,0,0,0,0,0
860,1,1,70,1,0,0,0,0,0,0,0,0
1050,1,2,90,0,0,0,0,1,0,0,0,0
900,2,1,42,0,0,0,0,0,0,0,0,0
1100,3,1,70,0,0,1,0,0,0,0,0,0
1250,2,1,74,0,0,0,1,0,0,0,0,0
1100,3,1,80,1,0,0,0,0,0,0,0,0
1500,2,1,65,1,0,0,0,0,0,0,0,0
780,2,1,55,0,0,0,0,0,0,1,0,0
1100,2,1,60,0,1,0,0,0,0,0,0,0
899,2,1,51,0,0,0,0,0,0,0,0,0
1600,3,2,85,0,0,0,0,0,0,0,0,0
1150,2,3,89,1,0,0,0,0,0,0,0,0
1300,4,2,117,0,0,1,0,0,0,0,0,0
830,2,1,38,0,0,0,0,0,0,0,0,0
2200,5,3,190,0,0,0,0,0,0,0,0,0
1050,3,1,112,0,0,0,0,0,0,0,1,0
875,3,2,65,0,0,0,0,0,0,1,0,0
3300,3,2,178,0,0,0,0,0,0,0,0,0
1500,2,2,108,1,0,0,0,0,0,0,0,0
2200,2,2,80,1,0,0,0,0,0,0,0,0
1100,1,1,85,0,1,0,0,0,0,0,0,0
800,3,1,52,0,1,0,0,0,0,0,0,0
1300,2,2,80,0,0,1,0,0,0,0,0,0
1000,2,1,65,0,0,0,0,0,0,0,0,1
890,3,1,69,1,0,0,0,0,0,0,0,0
950,1,1,50,0,0,0,0,0,0,0,0,0
1150,1,1,67,0,0,0,0,0,0,0,1,0
1000,2,1,45,0,1,0,0,0,0,0,0,0
950,3,1,80,1,0,0,0,0,0,0,0,0
1600,2,2,72,0,1,0,0,0,0,0,0,0
1500,1,1,65,0,1,0,0,0,0,0,0,0
850,1,1,55,0,1,0,0,0,0,0,0,0
1090,2,1,60,1,0,0,0,0,0,0,0,0
795,1,1,65,0,0,0,0,0,0,0,0,1
3100,4,2,105,1,0,0,0,0,0,0,0,0
950,3,1,74,0,0,1,0,0,0,0,0,0
780,2,2,70,0,1,0,0,0,0,0,0,0
4318,4,3,165,0,0,0,0,0,0,0,0,0
1450,2,1,50,0,0,0,0,0,0,0,0,0
690,2,1,56,0,0,0,0,0,0,0,1,0
1800,3,2,102,1,0,0,0,0,0,0,0,0
991,4,2,94,0,0,0,0,0,0,0,1,0
750,1,1,45,0,0,0,0,0,0,0,0,1
950,2,1,104,0,1,0,0,0,0,0,0,0
1300,3,2,85,0,0,0,0,0,0,0,0,1
1100,3,1,75,0,0,0,0,0,0,0,0,0
890,2,1,65,0,0,0,0,0,1,0,0,0
1750,4,2,121,1,0,0,0,0,0,0,0,0
3100,4,2,105,1,0,0,0,0,0,0,0,0
1200,4,2,100,1,0,0,0,0,0,0,0,0
1150,1,1,60,1,0,0,0,0,0,0,0,0
1700,4,2,81,0,0,0,0,0,0,0,0,0
1100,3,1,85,1,0,0,0,0,0,0,0,0
1200,3,1,140,0,0,0,0,0,1,0,0,0
850,2,1,45,0,1,0,0,0,0,0,0,0
789,3,1,72,0,0,1,0,0,0,0,0,0
690,2,1,55,0,0,1,0,0,0,0,0,0
1155,3,2,76,1,0,0,0,0,0,0,0,0
990,1,1,42,0,1,0,0,0,0,0,0,0
1525,4,2,130,0,0,0,0,1,0,0,0,0
1050,3,1,72,0,0,0,0,1,0,0,0,0
1100,2,1,68,1,0,0,0,0,0,0,0,0
1050,3,1,72,1,0,0,0,0,0,0,0,0
790,1,1,50,0,1,0,0,0,0,0,0,0
1500,3,3,130,0,1,0,0,0,0,0,0,0
950,2,1,37,0,1,0,0,0,0,0,0,0
790,2,2,68,0,1,0,0,0,0,0,0,0
1000,3,2,99,0,0,0,0,1,0,0,0,0
950,3,2,65,0,0,0,0,0,0,0,1,0
900,2,1,60,0,0,0,0,0,0,0,0,0
1200,1,1,45,1,0,0,0,0,0,0,0,0
875,1,1,50,0,0,1,0,0,0,0,0,0
2150,4,2,120,0,0,0,0,0,0,0,0,0
1800,3,4,196,0,0,0,0,0,0,0,1,0
1216,3,2,94,0,0,1,0,0,0,0,0,0
924,1,1,51,1,0,0,0,0,0,0,0,0
1000,3,1,75,0,0,0,0,0,0,0,1,0
1000,3,2,78,0,0,0,0,1,0,0,0,0
950,3,1,85,0,0,1,0,0,0,0,0,0
6500,4,2,140,0,0,0,0,0,0,0,0,0
1150,1,1,46,0,1,0,0,0,0,0,0,0
825,1,1,40,0,1,0,0,0,0,0,0,0
2500,3,2,120,0,1,0,0,0,0,0,0,0
2000,3,2,104,0,0,0,0,1,0,0,0,0
870,1,1,69,0,1,0,0,0,0,0,0,0
1400,4,2,95,0,0,0,0,1,0,0,0,0
2500,3,3,130,1,0,0,0,0,0,0,0,0
1500,2,1,79,0,0,0,0,0,0,0,0,0
940,4,1,78,0,0,0,0,0,0,0,1,0
1500,3,2,93,0,1,0,0,0,0,0,0,0
1300,4,1,85,1,0,0,0,0,0,0,0,0
2450,4,2,152,0,1,0,0,0,0,0,0,0
800,2,1,54,0,1,0,0,0,0,0,0,0
2800,1,1,50,0,1,0,0,0,0,0,0,0
1700,3,2,115,1,0,0,0,0,0,0,0,0
1100,2,1,50,0,0,0,1,0,0,0,0,0
1500,3,1,149,1,0,0,0,0,0,0,0,0
820,1,1,58,1,0,0,0,0,0,0,0,0
1100,3,1,70,0,0,1,0,0,0,0,0,0
750,1,1,51,0,1,0,0,0,0,0,0,0
640,2,1,42,0,0,0,0,0,0,0,0,1
920,2,1,73,0,0,0,1,0,0,0,0,0
950,2,1,58,0,0,0,0,0,0,0,0,0
1600,4,2,115,0,0,1,0,0,0,0,0,0
2900,4,3,200,0,0,0,0,1,0,0,0,0
890,2,1,68,1,0,0,0,0,0,0,0,0
3600,4,4,248,0,0,0,0,1,0,0,0,0
1100,2,2,70,0,1,0,0,0,0,0,0,0
1250,3,1,100,0,0,0,1,0,0,0,0,0
1100,3,1,75,0,0,0,0,0,0,0,0,1
2100,2,1,80,1,0,0,0,0,0,0,0,0
1100,2,1,55,1,0,0,0,0,0,0,0,0
1200,4,1,85,0,1,0,0,0,0,0,0,0
1275,2,2,80,0,0,0,0,0,0,0,0,0
850,3,1,61,0,0,1,0,0,0,0,0,0
820,3,1,75,0,0,0,0,0,0,0,1,0
840,1,1,49,0,0,0,0,0,0,0,0,0
1150,3,2,84,0,0,0,0,0,0,0,0,0
1695,1,1,79,0,0,0,0,0,0,0,0,0
1400,3,1,80,1,0,0,0,0,0,0,0,0
1050,1,1,91,0,1,0,0,0,0,0,0,0
750,2,1,50,0,0,0,0,0,0,0,1,0
1060,4,1,66,0,0,0,0,1,0,0,0,0
750,2,1,40,0,0,0,0,0,0,0,0,1
560,1,1,30,1,0,0,0,0,0,0,0,0
1350,3,2,95,0,0,0,0,0,0,0,1,0
1050,4,1,90,0,0,0,0,1,0,0,0,0
3100,4,2,105,1,0,0,0,0,0,0,0,0
1100,2,1,65,0,0,0,0,0,0,0,0,0
1300,3,2,108,0,0,1,0,0,0,0,0,0
1300,3,2,85,1,0,0,0,0,0,0,0,0
920,2,1,59,0,1,0,0,0,0,0,0,0
1100,3,1,75,0,0,0,0,0,0,0,0,1
1150,3,2,81,0,0,0,0,0,0,0,1,0
899,2,1,51,0,0,0,0,0,0,0,0,0
1200,4,2,85,0,0,1,0,0,0,0,0,0
3000,3,2,180,1,0,0,0,0,0,0,0,0
740,1,1,42,0,0,0,0,0,0,0,0,0
790,2,1,63,0,1,0,0,0,0,0,0,0
1020,2,1,84,1,0,0,0,0,0,0,0,0
1800,2,2,105,1,0,0,0,0,0,0,0,0
700,1,1,61,0,0,0,0,0,0,0,0,1
1200,1,1,50,1,0,0,0,0,0,0,0,0
800,2,1,62,0,0,0,0,0,0,0,0,1
980,2,2,65,0,1,0,0,0,0,0,0,0
2059,1,1,60,1,0,0,0,0,0,0,0,0
652,1,1,33,0,1,0,0,0,0,0,0,0
975,1,1,40,0,0,0,0,0,0,0,0,0
1100,1,2,106,0,0,0,0,0,0,0,1,0
1100,1,1,55,1,0,0,0,0,0,0,0,0
990,2,1,55,0,1,0,0,0,0,0,0,0
950,3,1,75,0,0,1,0,0,0,0,0,0
1950,3,2,103,0,1,0,0,0,0,0,0,0
1000,3,1,80,1,0,0,0,0,0,0,0,0
1700,3,2,132,1,0,0,0,0,0,0,0,0
2400,3,2,90,1,0,0,0,0,0,0,0,0
1050,2,2,77,0,1,0,0,0,0,0,0,0
1150,3,1,92,0,0,0,0,0,0,0,1,0
812,3,1,61,0,0,0,0,0,0,0,0,1
3450,3,3,212,0,0,0,0,0,0,0,0,0
1944,1,1,48,1,0,0,0,0,0,0,0,0
675,1,1,55,0,0,0,0,0,0,0,0,1
1550,4,1,90,1,0,0,0,0,0,0,0,0
950,3,1,100,0,0,0,0,0,1,0,0,0
1240,2,1,75,0,1,0,0,0,0,0,0,0
1400,4,1,98,0,0,0,0,1,0,0,0,0
850,3,1,90,0,0,0,0,0,0,0,1,0
950,3,1,70,1,0,0,0,0,0,0,0,0
675,1,1,46,0,0,0,0,0,0,1,0,0
725,2,1,50,0,1,0,0,0,0,0,0,0
1200,2,1,80,0,0,0,0,0,0,0,1,0
1100,3,2,108,0,0,0,0,0,0,0,0,1
550,1,1,28,0,1,0,0,0,0,0,0,0
900,1,1,45,0,1,0,0,0,0,0,0,0
1890,3,2,185,0,0,0,0,1,0,0,0,0
1750,3,2,155,0,0,0,0,0,0,0,0,0
649,1,1,45,0,0,0,0,0,0,0,0,1
800,2,1,46,0,0,0,0,0,0,0,0,0
1175,2,2,90,0,1,0,0,0,0,0,0,0
1400,6,2,147,0,0,0,0,0,0,0,0,0
1100,4,2,85,0,0,1,0,0,0,0,0,0
1170,3,1,68,0,0,0,0,0,0,0,1,0
850,1,1,32,0,1,0,0,0,0,0,0,0
950,3,1,68,0,0,0,0,0,0,0,1,0
1063,1,1,52,0,1,0,0,0,0,0,0,0
820,1,1,50,0,0,0,0,0,0,0,0,0
1200,4,2,95,0,0,0,0,0,0,0,1,0
1100,2,1,41,0,1,0,0,0,0,0,0,0
1350,3,2,85,1,0,0,0,0,0,0,0,0
2750,3,2,137,0,0,0,0,0,0,0,0,0
1300,3,1,75,1,0,0,0,0,0,0,0,0
8500,3,3,200,0,0,0,0,0,0,0,1,0
1400,2,1,136,0,1,0,0,0,0,0,0,0
1100,2,1,52,0,1,0,0,0,0,0,0,0
1200,1,1,41,0,0,0,0,0,0,0,0,0
1000,3,1,74,1,0,0,0,0,0,0,0,0
975,4,2,79,1,0,0,0,0,0,0,0,0
2100,3,2,150,0,0,0,0,0,0,0,0,0
1250,3,2,79,0,0,0,0,0,0,0,0,0
1050,2,2,85,0,0,1,0,0,0,0,0,0
2400,2,2,175,1,0,0,0,0,0,0,0,0
850,1,1,30,0,1,0,0,0,0,0,0,0
1350,4,2,95,1,0,0,0,0,0,0,0,0
750,1,1,30,0,0,0,0,0,0,0,0,1
3100,4,2,105,1,0,0,0,0,0,0,0,0
1295,1,1,60,0,1,0,0,0,0,0,0,0
1550,6,4,76,0,0,0,0,0,0,0,0,0
1600,1,1,65,0,0,0,0,0,0,0,1,0
2800,4,2,200,1,0,0,0,0,0,0,0,0
900,1,1,40,0,0,0,0,0,0,0,0,0
1125,2,2,81,1,0,0,0,0,0,0,0,0
995,1,1,60,0,0,0,0,0,0,0,1,0
800,2,1,60,0,0,0,1,0,0,0,0,0
890,2,1,62,0,1,0,0,0,0,0,0,0
850,1,1,55,0,0,0,0,1,0,0,0,0
1400,3,1,80,0,0,0,0,0,0,0,0,0
1600,2,2,74,1,0,0,0,0,0,0,0,0
950,1,1,40,1,0,0,0,0,0,0,0,0
1000,2,1,65,0,1,0,0,0,0,0,0,0
850,1,1,45,0,1,0,0,0,0,0,0,0
1600,4,2,110,0,0,0,0,1,0,0,0,0
6000,3,4,228,1,0,0,0,0,0,0,0,0
1150,3,1,90,0,1,0,0,0,0,0,0,0
1450,3,2,90,1,0,0,0,0,0,0,0,0
3100,4,2,105,1,0,0,0,0,0,0,0,0
800,1,1,59,0,1,0,0,0,0,0,0,0
1500,2,1,130,0,1,0,0,0,0,0,0,0
825,1,1,55,0,0,0,0,1,0,0,0,0
875,3,1,48,0,0,1,0,0,0,0,0,0
1250,1,1,65,1,0,0,0,0,0,0,0,0
1150,3,1,83,0,0,0,0,0,0,0,0,0
650,1,1,80,0,0,0,0,0,0,0,0,1
900,2,1,60,0,0,0,0,0,0,0,1,0
2000,2,2,85,1,0,0,0,0,0,0,0,0
850,1,1,42,1,0,0,0,0,0,0,0,0
980,2,2,65,0,1,0,0,0,0,0,0,0
995,2,1,62,0,0,0,0,0,0,0,1,0
720,3,1,60,0,0,0,0,0,0,0,0,1
900,3,1,87,0,0,0,0,1,0,0,0,0
995,3,1,77,0,0,0,0,0,0,1,0,0
3500,4,4,201,0,0,0,0,0,0,0,0,0
1180,4,1,82,1,0,0,0,0,0,0,0,0
